Taxon,HFD1_D0,HFD1_D14,HFD1_D29,HFD1_D43,HFD2_D0,HFD2_D14,HFD2_D29,HFD2_D43,HFD3_D0,HFD3_D14,HFD3_D29,HFD3_D43,HFD4_D0,HFD4_D14,HFD4_D29,HFD4_D43,LFD1_D0,LFD1_D14,LFD1_D29,LFD1_D43,LFD2_D0,LFD2_D14,LFD2_D29,LFD2_D43,LFD3_D0,LFD3_D14,LFD3_D29,LFD3_D43,LFD4_D0,LFD4_D14,LFD4_D29,LFD4_D43
cellular organisms@Bacteria@Firmicutes@Negativicutes@Selenomonadales@Selenomonadaceae@Selenomonas@_,4.596E8,5.3669E7,0.0,0.0,4.7736E7,0.0,0.0,5.1203E8,5.2616E8,0.0,2.9714E8,5.8084E7,2.545E8,0.0,0.0,0.0,3.9414E8,3.3278E8,4.303E8,3.8026E8,6.477E8,3.8265E8,0.0,0.0,4.0875E8,0.0,0.0,0.0,2.144E8,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Halanaerobiales@Halanaerobiaceae@_@_,0.0,0.0,0.0,0.0,4.304E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@_@_@_@_@_,2.9992E11,4.2743E11,3.0669E11,7.0132E11,1.2829E11,6.0141E11,1.8576E11,5.1169E11,3.5593E10,2.8567E11,2.9576E11,4.359E11,3.79E11,1.6625E12,1.3349E11,5.8911E11,1.0848E11,8.5007E11,7.0879E11,7.4503E11,1.8982E11,5.7402E11,6.4682E11,7.3863E11,2.3252E11,4.5588E11,5.4974E11,6.3504E11,1.4198E11,5.1636E11,1.8326E11,6.0966E11
cellular organisms@Bacteria@Synergistetes@Synergistia@Synergistales@_@_@Synergistales bacterium 54_24,0.0,0.0,0.0,0.0,0.0,0.0,1.1349E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Marinilabiliaceae@Saccharicrinis@Saccharicrinis fermentans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8856E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Thermoanaerobacterales@Thermoanaerobacteraceae@Moorella@Moorella sp. 60_41,0.0,0.0,0.0,2.8423E8,0.0,3.8928E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2006E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Actinobacteria@Actinobacteria@Frankiales@Frankiaceae@_@_,0.0,0.0,0.0,0.0,3.1446E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.926E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8486E7,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Cytophagia@Cytophagales@Cytophagaceae@Flexibacter@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Cytophagia@Cytophagales@Cytophagaceae@Flexibacter@Flexibacter litoralis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Cytophagia@Cytophagales@Flammeovirgaceae@Marivirga@Marivirga tractuosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6274E7,0.0,0.0,0.0,0.0,3.6965E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Archaea@Crenarchaeota@Thermoprotei@Desulfurococcales@Desulfurococcaceae@Ignicoccus@_,0.0,0.0,0.0,0.0,6.3589E6,0.0,0.0,0.0,0.0,0.0,6.7348E6,5.7969E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Archaea@Crenarchaeota@Thermoprotei@Desulfurococcales@Desulfurococcaceae@Ignicoccus@Ignicoccus islandicus,0.0,0.0,0.0,0.0,6.3589E6,0.0,0.0,0.0,0.0,0.0,6.7348E6,5.7969E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Cytophagia@Cytophagales@Cytophagaceae@Sporocytophaga@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.162E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Actinobacteria@Actinobacteria@Frankiales@Frankiaceae@Frankia@Frankia sp. G2,0.0,0.0,0.0,0.0,3.1446E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.926E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8486E7,0.0,0.0,0.0
cellular organisms@Bacteria@Actinobacteria@Actinobacteria@Micrococcales@Microbacteriaceae@Microbacterium@Microbacterium sp. PAMC 28756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205E7,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Eukaryota@Basidiomycota@Agaricomycetes@Jaapiales@Jaapiaceae@_@_,0.0,0.0,0.0,0.0,1.1264E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9652E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Eukaryota@Basidiomycota@Agaricomycetes@Jaapiales@_@_@_,0.0,0.0,0.0,0.0,1.1264E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9652E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Oscillospiraceae@Oscillibacter@_,1.2771E8,8.1726E9,6.502E9,5.4348E9,2.1486E10,4.3689E9,5.3237E9,7.8471E9,8.1617E9,9.2648E9,1.9948E9,2.5822E9,6.5001E9,2.9974E9,5.208E9,7.2666E9,1.5114E10,1.5722E10,1.2631E10,1.0036E10,7.9961E9,7.2951E9,7.098E9,6.7378E9,1.3899E10,1.1775E10,7.1211E9,6.5376E9,2.3429E10,3.5705E9,6.0491E9,5.442E9
cellular organisms@Bacteria@Proteobacteria@Deltaproteobacteria@Desulfuromonadales@Desulfuromonadaceae@Desulfuromonas@Desulfuromonas sp. DDH964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5108E7,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Chromatiales@Chromatiaceae@_@_,0.0,0.0,0.0,0.0,0.0,0.0,3.3468E7,0.0,0.0,5.0784E7,0.0,0.0,0.0,0.0,0.0,0.0,2.026E7,0.0,0.0,0.0,0.0,4.2625E7,1.3915E7,3.6493E7,0.0,2.2032E7,4.0338E6,4.8106E7,0.0,5.185E7,0.0,9.6609E7
cellular organisms@Bacteria@Actinobacteria@Actinobacteria@Corynebacteriales@Dietziaceae@Dietzia@_,0.0,0.0,0.0,0.0,4.4236E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Thermotogae@Thermotogae@Petrotogales@_@Marinitoga@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7468E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Chromatiales@Ectothiorhodospiraceae@Halorhodospira@Halorhodospira halophila,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Betaproteobacteria@Burkholderiales@Burkholderiaceae@Ralstonia@Ralstonia sp. PBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3045E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0604E8,4.8423E7
cellular organisms@Bacteria@Bacteroidetes@Cytophagia@Cytophagales@Hymenobacteraceae@Hymenobacter@Hymenobacter sp. APR13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3566E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.097E6,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Xanthomonadales@Xanthomonadaceae@Lysobacter@Lysobacter arseniciresistens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3092E8,0.0,0.0,0.0,2.7059E7,0.0,0.0,0.0,0.0,0.0,7.3146E7,1.7884E8,1.7194E8,0.0,0.0,0.0,4.4613E7,0.0,0.0,0.0,3.5038E7,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Bacilli@Lactobacillales@Aerococcaceae@Abiotrophia@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2022E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2462E6,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Bacilli@Lactobacillales@Aerococcaceae@Abiotrophia@Abiotrophia defectiva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2022E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2462E6,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Rhizobiales@Bradyrhizobiaceae@Rhodopseudomonas@_,0.0,0.0,0.0,0.0,7.4991E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8764E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Rhizobiales@Bradyrhizobiaceae@Rhodopseudomonas@Rhodopseudomonas palustris,0.0,0.0,0.0,0.0,7.4991E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8764E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Oceanospirillales@Oceanospirillaceae@Marinomonas@Marinomonas mediterranea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.373E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3608E7,0.0,0.0,0.0,0.0,0.0,3.0493E7,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Chlorobi@_@_@_@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6555E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Actinobacteria@Thermoleophilia@Solirubrobacterales@Conexibacteraceae@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4522E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3637E8,1.0982E8,0.0,0.0,2.4983E8,0.0,7.9226E7,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Flavobacteriia@Flavobacteriales@Flavobacteriaceae@Apibacter@Apibacter mensalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.696E7
cellular organisms@Bacteria@Proteobacteria@Deltaproteobacteria@Desulfobacterales@Desulfobacteraceae@Desulfotignum@_,0.0,0.0,0.0,7.7195E7,1.0787E8,3.5688E8,2.4876E8,7.7589E8,1.0862E8,2.804E8,1.2699E8,2.2697E8,7.9599E7,0.0,7.6815E7,1.3945E8,2.5109E8,2.31E8,2.5113E8,4.0554E8,1.218E8,2.646E8,3.0703E8,7.1238E7,2.4554E8,9.7265E8,7.805E8,3.9223E8,1.559E8,2.9312E8,4.0624E8,2.6737E8
cellular organisms@Bacteria@Proteobacteria@Gammaproteobacteria@Oceanospirillales@Halomonadaceae@Chromohalobacter@_,0.0,0.0,0.0,0.0,9.2822E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8906E7,0.0,0.0,0.0,4.3826E7,0.0,0.0,0.0,2.0857E7,0.0,0.0,0.0,5.2367E7,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Bacilli@Lactobacillales@Lactobacillaceae@Lactobacillus@Lactobacillus harbinensis,0.0,1.1326E8,7.022E7,1.1273E8,0.0,0.0,0.0,0.0,0.0,4.6058E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6849E7,0.0,9.3348E6,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Rhodospirillales@Acetobacteraceae@Acetobacter@Acetobacter sp. CAG:977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3258E7,0.0,0.0,0.0,0.0,0.0,2.9841E6,0.0,2.0885E7,0.0,0.0,0.0,0.0,0.0,0.0,2.8809E7
cellular organisms@Bacteria@Actinobacteria@Coriobacteriia@Coriobacteriales@Coriobacteriaceae@Coriobacterium@_,0.0,0.0,0.0,0.0,6.2042E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2483E7,0.0,3.9165E7,0.0,6.3837E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Actinobacteria@Coriobacteriia@Coriobacteriales@Coriobacteriaceae@Coriobacterium@Coriobacterium glomerans,0.0,0.0,0.0,0.0,6.2042E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2483E7,0.0,3.9165E7,0.0,6.3837E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Eukaryota@Basidiomycota@_@_@_@_@_,0.0,2.0888E7,0.0,0.0,1.1264E9,0.0,1.7525E7,0.0,0.0,1.5829E7,1.6489E7,1.2706E7,0.0,0.0,0.0,0.0,1.8733E7,4.461E7,1.847E7,1.6938E7,0.0,0.0,3.9652E7,0.0,2.9178E7,1.9136E7,1.1802E7,2.8791E7,0.0,0.0,1.8633E7,3.9777E7
cellular organisms@Bacteria@Bacteroidetes@Flavobacteriia@Flavobacteriales@Cryomorphaceae@_@_,0.0,0.0,4.0983E7,1.0076E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7435E8,0.0
cellular organisms@Bacteria@Actinobacteria@Actinobacteria@Micrococcales@Microbacteriaceae@Microbacterium@_,0.0,0.0,0.0,0.0,0.0,3.5256E7,2.2581E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205E7,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Cyanobacteria@_@_@_@_@_,2.7236E8,5.4523E8,3.8707E8,1.8667E8,2.9766E7,1.9979E8,1.0313E7,4.8834E7,2.3679E6,1.2409E7,2.5961E6,8.184E7,3.975E7,0.0,1.6433E7,4.5447E7,0.0,0.0,3.9187E6,6.4346E7,2.2137E7,1.9502E8,8.8279E6,2.5852E7,0.0,4.4068E7,1.4724E7,0.0,4.7472E7,0.0,2.1683E8,1.4802E8
cellular organisms@Bacteria@Cyanobacteria@_@Chroococcales@_@_@_,2.7236E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Spirochaetes@Spirochaetia@Spirochaetales@Spirochaetaceae@Salinispira@Salinispira pacifica,3.7463E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6762E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Bacilli@Bacillales@Bacillaceae@Bacillus@Bacillus sp. CAG:988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8877E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9563E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Porphyromonadaceae@Parabacteroides@Parabacteroides goldsteinii,1.9607E10,2.203E8,4.1663E10,1.6968E11,2.5773E10,7.7915E9,1.4137E10,9.7034E9,4.2537E9,1.245E10,4.6389E10,1.229E11,6.3659E10,5.6234E10,6.2513E9,7.5571E10,1.5435E10,1.4298E11,5.1477E10,5.5995E10,2.2988E10,2.197E11,3.0945E11,3.9747E11,4.2199E10,1.642E11,1.5161E11,1.9954E11,2.915E10,1.2192E11,4.318E10,1.906E11
cellular organisms@Bacteria@Verrucomicrobia@Verrucomicrobiae@Verrucomicrobiales@Akkermansiaceae@Akkermansia@Akkermansia sp. CAG:344,0.0,0.0,7.2649E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1057E8
cellular organisms@Eukaryota@Basidiomycota@Tremellomycetes@Tremellales@_@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3835E7
cellular organisms@Bacteria@Proteobacteria@Alphaproteobacteria@Rhodospirillales@Acetobacteraceae@Acidiphilium@Acidiphilium sp. CAG:727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8598E7,0.0,0.0,0.0,0.0,0.0,7.4933E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Negativicutes@Acidaminococcales@Acidaminococcaceae@Acidaminococcus@Acidaminococcus sp. CAG:917,0.0,0.0,2.7465E8,2.1671E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Rikenellaceae@Alistipes@Alistipes sp. CAG:268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452E7,1.9422E7
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Rikenellaceae@Alistipes@Alistipes sp. CAG:831,2.5235E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8742E7,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Ruminococcaceae@Anaerotruncus@Anaerotruncus sp. CAG:390,0.0,0.0,2.6051E7,4.0461E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0391E7,0.0,0.0,4.5258E7,0.0
cellular organisms@Bacteria@Cyanobacteria@_@Oscillatoriales@_@_@_,0.0,5.4523E8,3.8707E8,1.8667E8,2.9766E7,1.367E8,0.0,0.0,0.0,0.0,0.0,3.702E7,0.0,0.0,0.0,4.5447E7,0.0,0.0,0.0,0.0,2.2137E7,9.4337E7,0.0,2.5852E7,0.0,4.4068E7,0.0,0.0,0.0,0.0,7.374E7,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Ruminococcaceae@Anaerotruncus@Anaerotruncus sp. CAG:528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5413E7,4.9598E7,0.0,0.0,0.0,0.0,0.0,0.0,1.6679E7,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Clostridiaceae@Clostridium@Clostridium sp. enrichment culture,0.0,0.0,0.0,0.0,1.5827E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Bacteroidaceae@Bacteroides@Bacteroides sp. CAG:545,0.0,2.5644E7,0.0,2.2251E7,0.0,1.8475E7,0.0,0.0,0.0,0.0,0.0,1.0877E8,0.0,1.8815E7,0.0,0.0,0.0,0.0,0.0,1.8426E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1945E7,1.0171E7,1.019E8
cellular organisms@Archaea@Thaumarchaeota@Nitrososphaeria@_@_@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.015E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Cyanobacteria@_@Nostocales@_@_@_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4346E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5142E7,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Bacteroidaceae@Bacteroides@Bacteroides sp. CAG:754,0.0,3.3375E7,4.4714E7,0.0,0.0,4.2832E7,3.3356E7,1.6253E8,0.0,3.9386E7,3.2551E7,1.3574E7,0.0,1.0256E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.214E7,0.0,0.0,0.0,2.3398E7,6.2493E7,0.0,0.0,9.5134E7,0.0,1.1801E8
cellular organisms@Bacteria@Firmicutes@Clostridia@Halanaerobiales@Halanaerobiaceae@Halanaerobium@Halanaerobium hydrogeniformans,0.0,0.0,0.0,0.0,4.304E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Flavobacteriia@Flavobacteriales@Flavobacteriaceae@Bizionia@_,0.0,2.7984E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Bacteroidetes@Bacteroidia@Bacteroidales@Bacteroidaceae@Bacteroides@Bacteroides sp. CAG:714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5275E6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Bacilli@Bacillales@Bacillaceae@Bacillus@Bacillus sporothermodurans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8268E7,0.0,0.0,0.0,0.0,1.6349E7,0.0,0.0,0.0,1.362E7,1.2157E7,0.0,0.0,1.4596E7,0.0,0.0,0.0,0.0,0.0
cellular organisms@Bacteria@Firmicutes@Clostridia@Clostridiales@Ruminococcaceae@Ruminococcus@Ruminococcus lactaris,2.6579E6,2.6934E8,2.3329E8,4.0123E8,7.581E7,1.8143E8,4.8489E6,1.0579E7,8.458E6,2.9432E8,0.0,5.7434E7,0.0,7.1394E7,2.6191E7,6.544E7,0.0,1.2292E7,1.1396E7,3.4052E7,0.0,0.0,0.0,0.0,0.0,0.0,2.6522E7,0.0,3.5819E7,7.81E8,2.259E8,2.9416E8
